PassengerId,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Pclass,Embarked,Survived,Cabin
302,"McCoy, Mr. Bernard",male,33.60869082764939,2,0,367226,23.25,3,Q,1,
303,"Johnson, Mr. William Cahoone Jr",male,19,0,0,LINE,0,3,S,0,
304,"Keane, Miss. Nora A",female,33.60869082764939,0,0,226593,12.35,2,Q,1,E101
305,"Williams, Mr. Howard Hugh ""Harry""",male,33.60869082764939,0,0,A/5 2466,8.05,3,S,0,
306,"Allison, Master. Hudson Trevor",male,0.92,1,2,113781,151.55,1,S,1,C22 C26
307,"Fleming, Miss. Margaret",female,33.60869082764939,0,0,17421,110.8833,1,C,1,
308,"Penasco y Castellana, Mrs. Victor de Satode (Maria Josefa Perez de Soto y Vallejo)",female,17,1,0,PC 17758,108.9,1,C,1,C65
309,"Abelson, Mr. Samuel",male,30,1,0,P/PP 3381,24,2,C,0,
310,"Francatelli, Miss. Laura Mabel",female,30,0,0,PC 17485,56.9292,1,C,1,E36
311,"Hays, Miss. Margaret Bechstein",female,24,0,0,11767,83.1583,1,C,1,C54
312,"Ryerson, Miss. Emily Borie",female,18,2,2,PC 17608,262.375,1,C,1,B57 B59 B63 B66
313,"Lahtinen, Mrs. William (Anna Sylfven)",female,26,1,1,250651,26,2,S,0,
314,"Hendekovic, Mr. Ignjac",male,28,0,0,349243,7.8958,3,S,0,
315,"Hart, Mr. Benjamin",male,43,1,1,F.C.C. 13529,26.25,2,S,0,
316,"Nilsson, Miss. Helmina Josefina",female,26,0,0,347470,7.8542,3,S,1,
317,"Kantor, Mrs. Sinai (Miriam Sternin)",female,24,1,0,244367,26,2,S,1,
318,"Moraweck, Dr. Ernest",male,54,0,0,29011,14,2,S,0,
319,"Wick, Miss. Mary Natalie",female,31,0,2,36928,164.8667,1,S,1,C7
320,"Spedden, Mrs. Frederic Oakley (Margaretta Corning Stone)",female,40,1,1,16966,134.5,1,C,1,E34
321,"Dennis, Mr. Samuel",male,22,0,0,A/5 21172,7.25,3,S,0,
322,"Danoff, Mr. Yoto",male,27,0,0,349219,7.8958,3,S,0,
323,"Slayter, Miss. Hilda Mary",female,30,0,0,234818,12.35,2,Q,1,
324,"Caldwell, Mrs. Albert Francis (Sylvia Mae Harbaugh)",female,22,1,1,248738,29,2,S,1,
325,"Sage, Mr. George John Jr",male,33.60869082764939,8,2,CA. 2343,69.55,3,S,0,
326,"Young, Miss. Marie Grice",female,36,0,0,PC 17760,135.6333,1,C,1,C32
327,"Nysveen, Mr. Johan Hansen",male,61,0,0,345364,6.2375,3,S,0,
328,"Ball, Mrs. (Ada E Hall)",female,36,0,0,28551,13,2,S,1,D
329,"Goldsmith, Mrs. Frank John (Emily Alice Brown)",female,31,1,1,363291,20.525,3,S,1,
330,"Hippach, Miss. Jean Gertrude",female,16,0,1,111361,57.9792,1,C,1,B18
331,"McCoy, Miss. Agnes",female,33.60869082764939,2,0,367226,23.25,3,Q,1,
332,"Partner, Mr. Austen",male,45.5,0,0,113043,28.5,1,S,0,C124
333,"Graham, Mr. George Edward",male,38,0,1,PC 17582,153.4625,1,S,0,C91
334,"Vander Planke, Mr. Leo Edmondus",male,16,2,0,345764,18,3,S,0,
335,"Frauenthal, Mrs. Henry William (Clara Heinsheimer)",female,33.60869082764939,1,0,PC 17611,133.65,1,S,1,
336,"Denkoff, Mr. Mitto",male,33.60869082764939,0,0,349225,7.8958,3,S,0,
337,"Pears, Mr. Thomas Clinton",male,29,1,0,113776,66.6,1,S,0,C2
338,"Burns, Miss. Elizabeth Margaret",female,41,0,0,16966,134.5,1,C,1,E40
339,"Dahl, Mr. Karl Edwart",male,45,0,0,7598,8.05,3,S,1,
340,"Blackwell, Mr. Stephen Weart",male,45,0,0,113784,35.5,1,S,0,T
341,"Navratil, Master. Edmond Roger",male,2,1,1,230080,26,2,S,1,F2
342,"Fortune, Miss. Alice Elizabeth",female,24,3,2,19950,263,1,S,1,C23 C25 C27
343,"Collander, Mr. Erik Gustaf",male,28,0,0,248740,13,2,S,0,
344,"Sedgwick, Mr. Charles Frederick Waddington",male,25,0,0,244361,13,2,S,0,
345,"Fox, Mr. Stanley Hubert",male,36,0,0,229236,13,2,S,0,
346,"Brown, Miss. Amelia ""Mildred""",female,24,0,0,248733,13,2,S,1,F33
347,"Smith, Miss. Marion Elsie",female,40,0,0,31418,13,2,S,1,
348,"Davison, Mrs. Thomas Henry (Mary E Finck)",female,33.60869082764939,1,0,386525,16.1,3,S,1,
349,"Coutts, Master. William Loch ""William""",male,3,1,1,C.A. 37671,15.9,3,S,1,
350,"Dimic, Mr. Jovan",male,42,0,0,315088,8.6625,3,S,0,
351,"Odahl, Mr. Nils Martin",male,23,0,0,7267,9.225,3,S,0,
352,"Williams-Lambert, Mr. Fletcher Fellows",male,33.60869082764939,0,0,113510,35,1,S,0,C128
353,"Elias, Mr. Tannous",male,15,1,1,2695,7.2292,3,C,0,
354,"Arnold-Franchi, Mr. Josef",male,25,1,0,349237,17.8,3,S,0,
355,"Yousif, Mr. Wazli",male,33.60869082764939,0,0,2647,7.225,3,C,0,
356,"Vanden Steen, Mr. Leo Peter",male,28,0,0,345783,9.5,3,S,0,
357,"Bowerman, Miss. Elsie Edith",female,22,0,1,113505,55,1,S,1,E33
358,"Funk, Miss. Annie Clemmer",female,38,0,0,237671,13,2,S,0,
359,"McGovern, Miss. Mary",female,33.60869082764939,0,0,330931,7.8792,3,Q,1,
360,"Mockler, Miss. Helen Mary ""Ellie""",female,33.60869082764939,0,0,330980,7.8792,3,Q,1,
361,"Skoog, Mr. Wilhelm",male,40,1,4,347088,27.9,3,S,0,
362,"del Carlo, Mr. Sebastiano",male,29,1,0,SC/PARIS 2167,27.7208,2,C,0,
363,"Barbara, Mrs. (Catherine David)",female,45,0,1,2691,14.4542,3,C,0,
364,"Asim, Mr. Adola",male,35,0,0,SOTON/O.Q. 3101310,7.05,3,S,0,
365,"O'Brien, Mr. Thomas",male,33.60869082764939,1,0,370365,15.5,3,Q,0,
366,"Adahl, Mr. Mauritz Nils Martin",male,30,0,0,C 7076,7.25,3,S,0,
367,"Warren, Mrs. Frank Manley (Anna Sophia Atkinson)",female,60,1,0,110813,75.25,1,C,1,D37
368,"Moussa, Mrs. (Mantoura Boulos)",female,33.60869082764939,0,0,2626,7.2292,3,C,1,
369,"Jermyn, Miss. Annie",female,33.60869082764939,0,0,14313,7.75,3,Q,1,
370,"Aubart, Mme. Leontine Pauline",female,24,0,0,PC 17477,69.3,1,C,1,B35
371,"Harder, Mr. George Achilles",male,25,1,0,11765,55.4417,1,C,1,E50
372,"Wiklund, Mr. Jakob Alfred",male,18,1,0,3101267,6.4958,3,S,0,
373,"Beavan, Mr. William Thomas",male,19,0,0,323951,8.05,3,S,0,
374,"Ringhini, Mr. Sante",male,22,0,0,PC 17760,135.6333,1,C,0,
375,"Palsson, Miss. Stina Viola",female,3,3,1,349909,21.075,3,S,0,
376,"Meyer, Mrs. Edgar Joseph (Leila Saks)",female,33.60869082764939,1,0,PC 17604,82.1708,1,C,1,
377,"Landergren, Miss. Aurora Adelia",female,22,0,0,C 7077,7.25,3,S,1,
378,"Widener, Mr. Harry Elkins",male,27,0,2,113503,211.5,1,C,0,C82
379,"Betros, Mr. Tannous",male,20,0,0,2648,4.0125,3,C,0,
380,"Gustafsson, Mr. Karl Gideon",male,19,0,0,347069,7.775,3,S,0,
381,"Bidois, Miss. Rosalie",female,42,0,0,PC 17757,227.525,1,C,1,
382,"Nakid, Miss. Maria (""Mary"")",female,1,0,2,2653,15.7417,3,C,1,
383,"Tikkanen, Mr. Juho",male,32,0,0,STON/O 2. 3101293,7.925,3,S,0,
384,"Holverson, Mrs. Alexander Oskar (Mary Aline Towner)",female,35,1,0,113789,52,1,S,1,
385,"Plotcharsky, Mr. Vasil",male,33.60869082764939,0,0,349227,7.8958,3,S,0,
386,"Davies, Mr. Charles Henry",male,18,0,0,S.O.C. 14879,73.5,2,S,0,
387,"Goodwin, Master. Sidney Leonard",male,1,5,2,CA 2144,46.9,3,S,0,
388,"Buss, Miss. Kate",female,36,0,0,27849,13,2,S,1,
389,"Sadlier, Mr. Matthew",male,33.60869082764939,0,0,367655,7.7292,3,Q,0,
390,"Lehmann, Miss. Bertha",female,17,0,0,SC 1748,12,2,C,1,
391,"Carter, Mr. William Ernest",male,36,1,2,113760,120,1,S,1,B96 B98
392,"Jansson, Mr. Carl Olof",male,21,0,0,350034,7.7958,3,S,1,
393,"Gustafsson, Mr. Johan Birger",male,28,2,0,3101277,7.925,3,S,0,
394,"Newell, Miss. Marjorie",female,23,1,0,35273,113.275,1,C,1,D36
395,"Sandstrom, Mrs. Hjalmar (Agnes Charlotta Bengtsson)",female,24,0,2,PP 9549,16.7,3,S,1,G6
396,"Johansson, Mr. Erik",male,22,0,0,350052,7.7958,3,S,0,
397,"Olsson, Miss. Elina",female,31,0,0,350407,7.8542,3,S,0,
398,"McKane, Mr. Peter David",male,46,0,0,28403,26,2,S,0,
399,"Pain, Dr. Alfred",male,23,0,0,244278,10.5,2,S,0,
400,"Trout, Mrs. William H (Jessie L)",female,28,0,0,240929,12.65,2,S,1,
401,"Niskanen, Mr. Juha",male,39,0,0,STON/O 2. 3101289,7.925,3,S,1,
402,"Adams, Mr. John",male,26,0,0,341826,8.05,3,S,0,
403,"Jussila, Miss. Mari Aina",female,21,1,0,4137,9.825,3,S,0,
404,"Hakkarainen, Mr. Pekka Pietari",male,28,1,0,STON/O2. 3101279,15.85,3,S,0,
405,"Oreskovic, Miss. Marija",female,20,0,0,315096,8.6625,3,S,0,
406,"Gale, Mr. Shadrach",male,34,1,0,28664,21,2,S,0,
407,"Widegren, Mr. Carl/Charles Peter",male,51,0,0,347064,7.75,3,S,0,
408,"Richards, Master. William Rowe",male,3,1,1,29106,18.75,2,S,1,
409,"Birkeland, Mr. Hans Martin Monsen",male,21,0,0,312992,7.775,3,S,0,
410,"Lefebre, Miss. Ida",female,33.60869082764939,3,1,4133,25.4667,3,S,0,
411,"Sdycoff, Mr. Todor",male,33.60869082764939,0,0,349222,7.8958,3,S,0,
412,"Hart, Mr. Henry",male,33.60869082764939,0,0,394140,6.8583,3,Q,0,
413,"Minahan, Miss. Daisy E",female,33,1,0,19928,90,1,Q,1,C78
414,"Cunningham, Mr. Alfred Fleming",male,33.60869082764939,0,0,239853,0,2,S,0,
415,"Sundman, Mr. Johan Julian",male,44,0,0,STON/O 2. 3101269,7.925,3,S,1,
416,"Meek, Mrs. Thomas (Annie Louise Rowley)",female,33.60869082764939,0,0,343095,8.05,3,S,0,
417,"Drew, Mrs. James Vivian (Lulu Thorne Christian)",female,34,1,1,28220,32.5,2,S,1,
418,"Silven, Miss. Lyyli Karoliina",female,18,0,2,250652,13,2,S,1,
419,"Matthews, Mr. William John",male,30,0,0,28228,13,2,S,0,
420,"Van Impe, Miss. Catharina",female,10,0,2,345773,24.15,3,S,0,
421,"Gheorgheff, Mr. Stanio",male,33.60869082764939,0,0,349254,7.8958,3,C,0,
422,"Charters, Mr. David",male,21,0,0,A/5. 13032,7.7333,3,Q,0,
423,"Zimmerman, Mr. Leo",male,29,0,0,315082,7.875,3,S,0,
424,"Danbom, Mrs. Ernst Gilbert (Anna Sigrid Maria Brogren)",female,28,1,1,347080,14.4,3,S,0,
425,"Rosblom, Mr. Viktor Richard",male,18,1,1,370129,20.2125,3,S,0,
426,"Wiseman, Mr. Phillippe",male,33.60869082764939,0,0,A/4. 34244,7.25,3,S,0,
427,"Clarke, Mrs. Charles V (Ada Maria Winfield)",female,28,1,0,2003,26,2,S,1,
428,"Phillips, Miss. Kate Florence (""Mrs Kate Louise Phillips Marshall"")",female,19,0,0,250655,26,2,S,1,
429,"Flynn, Mr. James",male,33.60869082764939,0,0,364851,7.75,3,Q,0,
430,"Pickard, Mr. Berk (Berk Trembisky)",male,32,0,0,SOTON/O.Q. 392078,8.05,3,S,1,E10
431,"Bjornstrom-Steffansson, Mr. Mauritz Hakan",male,28,0,0,110564,26.55,1,S,1,C52
432,"Thorneycroft, Mrs. Percival (Florence Kate White)",female,33.60869082764939,1,0,376564,16.1,3,S,1,
433,"Louch, Mrs. Charles Alexander (Alice Adelaide Slow)",female,42,1,0,SC/AH 3085,26,2,S,1,
434,"Kallio, Mr. Nikolai Erland",male,17,0,0,STON/O 2. 3101274,7.125,3,S,0,
435,"Silvey, Mr. William Baird",male,50,1,0,13507,55.9,1,S,0,E44
436,"Carter, Miss. Lucile Polk",female,14,1,2,113760,120,1,S,1,B96 B98
437,"Ford, Miss. Doolina Margaret ""Daisy""",female,21,2,2,W./C. 6608,34.375,3,S,0,
438,"Richards, Mrs. Sidney (Emily Hocking)",female,24,2,3,29106,18.75,2,S,1,
439,"Fortune, Mr. Mark",male,64,1,4,19950,263,1,S,0,C23 C25 C27
440,"Kvillner, Mr. Johan Henrik Johannesson",male,31,0,0,C.A. 18723,10.5,2,S,0,
441,"Hart, Mrs. Benjamin (Esther Ada Bloomfield)",female,45,1,1,F.C.C. 13529,26.25,2,S,1,
442,"Hampe, Mr. Leon",male,20,0,0,345769,9.5,3,S,0,
443,"Petterson, Mr. Johan Emil",male,25,1,0,347076,7.775,3,S,0,
444,"Reynaldo, Ms. Encarnacion",female,28,0,0,230434,13,2,S,1,
445,"Johannesen-Bratthammer, Mr. Bernt",male,33.60869082764939,0,0,65306,8.1125,3,S,1,
446,"Dodge, Master. Washington",male,4,0,2,33638,81.8583,1,S,1,A34
447,"Mellinger, Miss. Madeleine Violet",female,13,0,1,250644,19.5,2,S,1,
448,"Seward, Mr. Frederic Kimber",male,34,0,0,113794,26.55,1,S,1,
449,"Baclini, Miss. Marie Catherine",female,5,2,1,2666,19.2583,3,C,1,
450,"Peuchen, Major. Arthur Godfrey",male,52,0,0,113786,30.5,1,S,1,C104
451,"West, Mr. Edwy Arthur",male,36,1,2,C.A. 34651,27.75,2,S,0,
452,"Hagland, Mr. Ingvald Olai Olsen",male,33.60869082764939,1,0,65303,19.9667,3,S,0,
453,"Foreman, Mr. Benjamin Laventall",male,30,0,0,113051,27.75,1,C,0,C111
454,"Goldenberg, Mr. Samuel L",male,49,1,0,17453,89.1042,1,C,1,C92
455,"Peduzzi, Mr. Joseph",male,33.60869082764939,0,0,A/5 2817,8.05,3,S,0,
456,"Jalsevac, Mr. Ivan",male,29,0,0,349240,7.8958,3,C,1,
457,"Millet, Mr. Francis Davis",male,65,0,0,13509,26.55,1,S,0,E38
458,"Kenyon, Mrs. Frederick R (Marion)",female,33.60869082764939,1,0,17464,51.8625,1,S,1,D21
459,"Toomey, Miss. Ellen",female,50,0,0,F.C.C. 13531,10.5,2,S,1,
460,"O'Connor, Mr. Maurice",male,33.60869082764939,0,0,371060,7.75,3,Q,0,
461,"Anderson, Mr. Harry",male,48,0,0,19952,26.55,1,S,1,E12
462,"Morley, Mr. William",male,34,0,0,364506,8.05,3,S,0,
463,"Gee, Mr. Arthur H",male,47,0,0,111320,38.5,1,S,0,E63
464,"Milling, Mr. Jacob Christian",male,48,0,0,234360,13,2,S,0,
465,"Maisner, Mr. Simon",male,33.60869082764939,0,0,A/S 2816,8.05,3,S,0,
466,"Goncalves, Mr. Manuel Estanslas",male,38,0,0,SOTON/O.Q. 3101306,7.05,3,S,0,
467,"Campbell, Mr. William",male,33.60869082764939,0,0,239853,0,2,S,0,
468,"Smart, Mr. John Montgomery",male,56,0,0,113792,26.55,1,S,0,
469,"Scanlan, Mr. James",male,33.60869082764939,0,0,36209,7.725,3,Q,0,
470,"Baclini, Miss. Helene Barbara",female,0.75,2,1,2666,19.2583,3,C,1,
471,"Keefe, Mr. Arthur",male,33.60869082764939,0,0,323592,7.25,3,S,0,
472,"Cacic, Mr. Luka",male,38,0,0,315089,8.6625,3,S,0,
473,"West, Mrs. Edwy Arthur (Ada Mary Worth)",female,33,1,2,C.A. 34651,27.75,2,S,1,
474,"Jerwan, Mrs. Amin S (Marie Marthe Thuillard)",female,23,0,0,SC/AH Basle 541,13.7917,2,C,1,D
475,"Strandberg, Miss. Ida Sofia",female,22,0,0,7553,9.8375,3,S,0,
476,"Clifford, Mr. George Quincy",male,33.60869082764939,0,0,110465,52,1,S,0,A14
477,"Renouf, Mr. Peter Henry",male,34,1,0,31027,21,2,S,0,
478,"Braund, Mr. Lewis Richard",male,29,1,0,3460,7.0458,3,S,0,
479,"Karlsson, Mr. Nils August",male,22,0,0,350060,7.5208,3,S,0,
480,"Hirvonen, Miss. Hildur E",female,2,0,1,3101298,12.2875,3,S,1,
481,"Goodwin, Master. Harold Victor",male,9,5,2,CA 2144,46.9,3,S,0,
482,"Frost, Mr. Anthony Wood ""Archie""",male,33.60869082764939,0,0,239854,0,2,S,0,
483,"Rouse, Mr. Richard Henry",male,50,0,0,A/5 3594,8.05,3,S,0,
484,"Turkula, Mrs. (Hedwig)",female,63,0,0,4134,9.5875,3,S,1,
485,"Bishop, Mr. Dickinson H",male,25,1,0,11967,91.0792,1,C,1,B49
486,"Lefebre, Miss. Jeannie",female,33.60869082764939,3,1,4133,25.4667,3,S,0,
487,"Hoyt, Mrs. Frederick Maxfield (Jane Anne Forby)",female,35,1,0,19943,90,1,S,1,C93
488,"Kent, Mr. Edward Austin",male,58,0,0,11771,29.7,1,C,0,B37
489,"Somerton, Mr. Francis William",male,30,0,0,A.5. 18509,8.05,3,S,0,
490,"Coutts, Master. Eden Leslie ""Neville""",male,9,1,1,C.A. 37671,15.9,3,S,1,
491,"Hagland, Mr. Konrad Mathias Reiersen",male,33.60869082764939,1,0,65304,19.9667,3,S,0,
492,"Windelov, Mr. Einar",male,21,0,0,SOTON/OQ 3101317,7.25,3,S,0,
493,"Molson, Mr. Harry Markland",male,55,0,0,113787,30.5,1,S,0,C30
494,"Artagaveytia, Mr. Ramon",male,71,0,0,PC 17609,49.5042,1,C,0,
495,"Stanley, Mr. Edward Roland",male,21,0,0,A/4 45380,8.05,3,S,0,
496,"Yousseff, Mr. Gerious",male,33.60869082764939,0,0,2627,14.4583,3,C,0,
497,"Eustis, Miss. Elizabeth Mussey",female,54,1,0,36947,78.2667,1,C,1,D20
498,"Shellard, Mr. Frederick William",male,33.60869082764939,0,0,C.A. 6212,15.1,3,S,0,
499,"Allison, Mrs. Hudson J C (Bessie Waldo Daniels)",female,25,1,2,113781,151.55,1,S,0,C22 C26
500,"Svensson, Mr. Olof",male,24,0,0,350035,7.7958,3,S,0,
501,"Calic, Mr. Petar",male,17,0,0,315086,8.6625,3,S,0,
502,"Canavan, Miss. Mary",female,21,0,0,364846,7.75,3,Q,0,
503,"O'Sullivan, Miss. Bridget Mary",female,33.60869082764939,0,0,330909,7.6292,3,Q,0,
504,"Laitinen, Miss. Kristina Sofia",female,37,0,0,4135,9.5875,3,S,0,
505,"Maioni, Miss. Roberta",female,16,0,0,110152,86.5,1,S,1,B79
506,"Penasco y Castellana, Mr. Victor de Satode",male,18,1,0,PC 17758,108.9,1,C,0,C65
507,"Quick, Mrs. Frederick Charles (Jane Richards)",female,33,0,2,26360,26,2,S,1,
508,"Bradley, Mr. George (""George Arthur Brayton"")",male,33.60869082764939,0,0,111427,26.55,1,S,1,
509,"Olsen, Mr. Henry Margido",male,28,0,0,C 4001,22.525,3,S,0,
510,"Lang, Mr. Fang",male,26,0,0,1601,56.4958,3,S,1,
511,"Daly, Mr. Eugene Patrick",male,29,0,0,382651,7.75,3,Q,1,
512,"Webber, Mr. James",male,33.60869082764939,0,0,SOTON/OQ 3101316,8.05,3,S,0,
513,"McGough, Mr. James Robert",male,36,0,0,PC 17473,26.2875,1,S,1,E25
514,"Rothschild, Mrs. Martin (Elizabeth L. Barrett)",female,54,1,0,PC 17603,59.4,1,C,1,
515,"Coleff, Mr. Satio",male,24,0,0,349209,7.4958,3,S,0,
516,"Walker, Mr. William Anderson",male,47,0,0,36967,34.0208,1,S,0,D46
517,"Lemore, Mrs. (Amelia Milley)",female,34,0,0,C.A. 34260,10.5,2,S,1,F33
518,"Ryan, Mr. Patrick",male,33.60869082764939,0,0,371110,24.15,3,Q,0,
519,"Angle, Mrs. William A (Florence ""Mary"" Agnes Hughes)",female,36,1,0,226875,26,2,S,1,
520,"Pavlovic, Mr. Stefo",male,32,0,0,349242,7.8958,3,S,0,
521,"Perreault, Miss. Anne",female,30,0,0,12749,93.5,1,S,1,B73
522,"Vovk, Mr. Janko",male,22,0,0,349252,7.8958,3,S,0,
523,"Lahoud, Mr. Sarkis",male,33.60869082764939,0,0,2624,7.225,3,C,0,
524,"Hippach, Mrs. Louis Albert (Ida Sophia Fischer)",female,44,0,1,111361,57.9792,1,C,1,B18
525,"Kassem, Mr. Fared",male,33.60869082764939,0,0,2700,7.2292,3,C,0,
526,"Farrell, Mr. James",male,40.5,0,0,367232,7.75,3,Q,0,
527,"Ridsdale, Miss. Lucy",female,50,0,0,W./C. 14258,10.5,2,S,1,
528,"Farthing, Mr. John",male,33.60869082764939,0,0,PC 17483,221.7792,1,S,0,C95
529,"Salonen, Mr. Johan Werner",male,39,0,0,3101296,7.925,3,S,0,
530,"Hocking, Mr. Richard George",male,23,2,1,29104,11.5,2,S,0,
531,"Quick, Miss. Phyllis May",female,2,1,1,26360,26,2,S,1,
532,"Toufik, Mr. Nakli",male,33.60869082764939,0,0,2641,7.2292,3,C,0,
533,"Elias, Mr. Joseph Jr",male,17,1,1,2690,7.2292,3,C,0,
534,"Peter, Mrs. Catherine (Catherine Rizk)",female,33.60869082764939,0,2,2668,22.3583,3,C,1,
535,"Cacic, Miss. Marija",female,30,0,0,315084,8.6625,3,S,0,
536,"Hart, Miss. Eva Miriam",female,7,0,2,F.C.C. 13529,26.25,2,S,1,
537,"Butt, Major. Archibald Willingham",male,45,0,0,113050,26.55,1,S,0,B38
538,"LeRoy, Miss. Bertha",female,30,0,0,PC 17761,106.425,1,C,1,
539,"Risien, Mr. Samuel Beard",male,33.60869082764939,0,0,364498,14.5,3,S,0,
540,"Frolicher, Miss. Hedwig Margaritha",female,22,0,2,13568,49.5,1,C,1,B39
541,"Crosby, Miss. Harriet R",female,36,0,2,WE/P 5735,71,1,S,1,B22
542,"Andersson, Miss. Ingeborg Constanzia",female,9,4,2,347082,31.275,3,S,0,
543,"Andersson, Miss. Sigrid Elisabeth",female,11,4,2,347082,31.275,3,S,0,
544,"Beane, Mr. Edward",male,32,1,0,2908,26,2,S,1,
545,"Douglas, Mr. Walter Donald",male,50,1,0,PC 17761,106.425,1,C,0,C86
546,"Nicholson, Mr. Arthur Ernest",male,64,0,0,693,26,1,S,0,
547,"Beane, Mrs. Edward (Ethel Clarke)",female,19,1,0,2908,26,2,S,1,
548,"Padro y Manent, Mr. Julian",male,33.60869082764939,0,0,SC/PARIS 2146,13.8625,2,C,1,
549,"Goldsmith, Mr. Frank John",male,33,1,1,363291,20.525,3,S,0,
550,"Davies, Master. John Morgan Jr",male,8,1,1,C.A. 33112,36.75,2,S,1,
551,"Thayer, Mr. John Borland Jr",male,17,0,2,17421,110.8833,1,C,1,C70
552,"Sharp, Mr. Percival James R",male,27,0,0,244358,26,2,S,0,
553,"O'Brien, Mr. Timothy",male,33.60869082764939,0,0,330979,7.8292,3,Q,0,
554,"Leeni, Mr. Fahim (""Philip Zenni"")",male,22,0,0,2620,7.225,3,C,1,
555,"Ohman, Miss. Velin",female,22,0,0,347085,7.775,3,S,1,
556,"Wright, Mr. George",male,62,0,0,113807,26.55,1,S,0,
557,"Duff Gordon, Lady. (Lucille Christiana Sutherland) (""Mrs Morgan"")",female,48,1,0,11755,39.6,1,C,1,A16
558,"Robbins, Mr. Victor",male,33.60869082764939,0,0,PC 17757,227.525,1,C,0,
559,"Taussig, Mrs. Emil (Tillie Mandelbaum)",female,39,1,1,110413,79.65,1,S,1,E67
560,"de Messemaeker, Mrs. Guillaume Joseph (Emma)",female,36,1,0,345572,17.4,3,S,1,
561,"Morrow, Mr. Thomas Rowan",male,33.60869082764939,0,0,372622,7.75,3,Q,0,
562,"Sivic, Mr. Husein",male,40,0,0,349251,7.8958,3,S,0,
563,"Norman, Mr. Robert Douglas",male,28,0,0,218629,13.5,2,S,0,
564,"Simmons, Mr. John",male,33.60869082764939,0,0,SOTON/OQ 392082,8.05,3,S,0,
565,"Meanwell, Miss. (Marion Ogden)",female,33.60869082764939,0,0,SOTON/O.Q. 392087,8.05,3,S,0,
566,"Davies, Mr. Alfred J",male,24,2,0,A/4 48871,24.15,3,S,0,
567,"Stoytcheff, Mr. Ilia",male,19,0,0,349205,7.8958,3,S,0,
568,"Palsson, Mrs. Nils (Alma Cornelia Berglund)",female,29,0,4,349909,21.075,3,S,0,
569,"Doharr, Mr. Tannous",male,33.60869082764939,0,0,2686,7.2292,3,C,0,
570,"Jonsson, Mr. Carl",male,32,0,0,350417,7.8542,3,S,1,
571,"Harris, Mr. George",male,62,0,0,S.W./PP 752,10.5,2,S,1,
572,"Appleton, Mrs. Edward Dale (Charlotte Lamson)",female,53,2,0,11769,51.4792,1,S,1,C101
573,"Flynn, Mr. John Irwin (""Irving"")",male,36,0,0,PC 17474,26.3875,1,S,1,E25
574,"Kelly, Miss. Mary",female,33.60869082764939,0,0,14312,7.75,3,Q,1,
575,"Rush, Mr. Alfred George John",male,16,0,0,A/4. 20589,8.05,3,S,0,
576,"Patchett, Mr. George",male,19,0,0,358585,14.5,3,S,0,
577,"Garside, Miss. Ethel",female,34,0,0,243880,13,2,S,1,
578,"Silvey, Mrs. William Baird (Alice Munger)",female,39,1,0,13507,55.9,1,S,1,E44
579,"Caram, Mrs. Joseph (Maria Elias)",female,33.60869082764939,1,0,2689,14.4583,3,C,0,
580,"Jussila, Mr. Eiriik",male,32,0,0,STON/O 2. 3101286,7.925,3,S,1,
581,"Christy, Miss. Julie Rachel",female,25,1,1,237789,30,2,S,1,
582,"Thayer, Mrs. John Borland (Marian Longstreth Morris)",female,39,1,1,17421,110.8833,1,C,1,C68
583,"Downton, Mr. William James",male,54,0,0,28403,26,2,S,0,
584,"Ross, Mr. John Hugo",male,36,0,0,13049,40.125,1,C,0,A10
585,"Paulner, Mr. Uscher",male,33.60869082764939,0,0,3411,8.7125,3,C,0,
586,"Taussig, Miss. Ruth",female,18,0,2,110413,79.65,1,S,1,E68
587,"Jarvis, Mr. John Denzil",male,47,0,0,237565,15,2,S,0,
588,"Frolicher-Stehli, Mr. Maxmillian",male,60,1,1,13567,79.2,1,C,1,B41
589,"Gilinski, Mr. Eliezer",male,22,0,0,14973,8.05,3,S,0,
590,"Murdlin, Mr. Joseph",male,33.60869082764939,0,0,A./5. 3235,8.05,3,S,0,
591,"Rintamaki, Mr. Matti",male,35,0,0,STON/O 2. 3101273,7.125,3,S,0,
592,"Stephenson, Mrs. Walter Bertram (Martha Eustis)",female,52,1,0,36947,78.2667,1,C,1,D20
593,"Elsbury, Mr. William James",male,47,0,0,A/5 3902,7.25,3,S,0,
594,"Bourke, Miss. Mary",female,33.60869082764939,0,2,364848,7.75,3,Q,0,
595,"Chapman, Mr. John Henry",male,37,1,0,SC/AH 29037,26,2,S,0,
596,"Van Impe, Mr. Jean Baptiste",male,36,1,1,345773,24.15,3,S,0,
597,"Leitch, Miss. Jessie Wills",female,33.60869082764939,0,0,248727,33,2,S,1,
598,"Johnson, Mr. Alfred",male,49,0,0,LINE,0,3,S,0,
599,"Boulos, Mr. Hanna",male,33.60869082764939,0,0,2664,7.225,3,C,0,
600,"Duff Gordon, Sir. Cosmo Edmund (""Mr Morgan"")",male,49,1,0,PC 17485,56.9292,1,C,1,A20
601,"Jacobsohn, Mrs. Sidney Samuel (Amy Frances Christy)",female,24,2,1,243847,27,2,S,1,
602,"Slabenoff, Mr. Petco",male,33.60869082764939,0,0,349214,7.8958,3,S,0,
