PassengerId,Name,Sex,Age,Pclass,Embarked
462,"Morley, Mr. William",male,34,3,S
463,"Gee, Mr. Arthur H",male,47,1,S
464,"Milling, Mr. Jacob Christian",male,48,2,S
465,"Maisner, Mr. Simon",male,33.60869082764939,3,S
466,"Goncalves, Mr. Manuel Estanslas",male,38,3,S
467,"Campbell, Mr. William",male,33.60869082764939,2,S
468,"Smart, Mr. John Montgomery",male,56,1,S
469,"Scanlan, Mr. James",male,33.60869082764939,3,Q
470,"Baclini, Miss. Helene Barbara",female,0.75,3,C
471,"Keefe, Mr. Arthur",male,33.60869082764939,3,S
472,"Cacic, Mr. Luka",male,38,3,S
473,"West, Mrs. Edwy Arthur (Ada Mary Worth)",female,33,2,S
474,"Jerwan, Mrs. Amin S (Marie Marthe Thuillard)",female,23,2,C
475,"Strandberg, Miss. Ida Sofia",female,22,3,S
476,"Clifford, Mr. George Quincy",male,33.60869082764939,1,S
477,"Renouf, Mr. Peter Henry",male,34,2,S
478,"Braund, Mr. Lewis Richard",male,29,3,S
479,"Karlsson, Mr. Nils August",male,22,3,S
480,"Hirvonen, Miss. Hildur E",female,2,3,S
481,"Goodwin, Master. Harold Victor",male,9,3,S
482,"Frost, Mr. Anthony Wood ""Archie""",male,33.60869082764939,2,S
483,"Rouse, Mr. Richard Henry",male,50,3,S
484,"Turkula, Mrs. (Hedwig)",female,63,3,S
485,"Bishop, Mr. Dickinson H",male,25,1,C
486,"Lefebre, Miss. Jeannie",female,33.60869082764939,3,S
487,"Hoyt, Mrs. Frederick Maxfield (Jane Anne Forby)",female,35,1,S
488,"Kent, Mr. Edward Austin",male,58,1,C
489,"Somerton, Mr. Francis William",male,30,3,S
490,"Coutts, Master. Eden Leslie ""Neville""",male,9,3,S
491,"Hagland, Mr. Konrad Mathias Reiersen",male,33.60869082764939,3,S
492,"Windelov, Mr. Einar",male,21,3,S
493,"Molson, Mr. Harry Markland",male,55,1,S
494,"Artagaveytia, Mr. Ramon",male,71,1,C
495,"Stanley, Mr. Edward Roland",male,21,3,S
496,"Yousseff, Mr. Gerious",male,33.60869082764939,3,C
497,"Eustis, Miss. Elizabeth Mussey",female,54,1,C
498,"Shellard, Mr. Frederick William",male,33.60869082764939,3,S
499,"Allison, Mrs. Hudson J C (Bessie Waldo Daniels)",female,25,1,S
500,"Svensson, Mr. Olof",male,24,3,S
501,"Calic, Mr. Petar",male,17,3,S
502,"Canavan, Miss. Mary",female,21,3,Q
503,"O'Sullivan, Miss. Bridget Mary",female,33.60869082764939,3,Q
504,"Laitinen, Miss. Kristina Sofia",female,37,3,S
505,"Maioni, Miss. Roberta",female,16,1,S
506,"Penasco y Castellana, Mr. Victor de Satode",male,18,1,C
507,"Quick, Mrs. Frederick Charles (Jane Richards)",female,33,2,S
508,"Bradley, Mr. George (""George Arthur Brayton"")",male,33.60869082764939,1,S
509,"Olsen, Mr. Henry Margido",male,28,3,S
510,"Lang, Mr. Fang",male,26,3,S
511,"Daly, Mr. Eugene Patrick",male,29,3,Q
512,"Webber, Mr. James",male,33.60869082764939,3,S
513,"McGough, Mr. James Robert",male,36,1,S
514,"Rothschild, Mrs. Martin (Elizabeth L. Barrett)",female,54,1,C
515,"Coleff, Mr. Satio",male,24,3,S
516,"Walker, Mr. William Anderson",male,47,1,S
517,"Lemore, Mrs. (Amelia Milley)",female,34,2,S
518,"Ryan, Mr. Patrick",male,33.60869082764939,3,Q
519,"Angle, Mrs. William A (Florence ""Mary"" Agnes Hughes)",female,36,2,S
520,"Pavlovic, Mr. Stefo",male,32,3,S
521,"Perreault, Miss. Anne",female,30,1,S
522,"Vovk, Mr. Janko",male,22,3,S
523,"Lahoud, Mr. Sarkis",male,33.60869082764939,3,C
524,"Hippach, Mrs. Louis Albert (Ida Sophia Fischer)",female,44,1,C
525,"Kassem, Mr. Fared",male,33.60869082764939,3,C
526,"Farrell, Mr. James",male,40.5,3,Q
527,"Ridsdale, Miss. Lucy",female,50,2,S
528,"Farthing, Mr. John",male,33.60869082764939,1,S
529,"Salonen, Mr. Johan Werner",male,39,3,S
530,"Hocking, Mr. Richard George",male,23,2,S
531,"Quick, Miss. Phyllis May",female,2,2,S
532,"Toufik, Mr. Nakli",male,33.60869082764939,3,C
533,"Elias, Mr. Joseph Jr",male,17,3,C
534,"Peter, Mrs. Catherine (Catherine Rizk)",female,33.60869082764939,3,C
535,"Cacic, Miss. Marija",female,30,3,S
536,"Hart, Miss. Eva Miriam",female,7,2,S
537,"Butt, Major. Archibald Willingham",male,45,1,S
538,"LeRoy, Miss. Bertha",female,30,1,C
539,"Risien, Mr. Samuel Beard",male,33.60869082764939,3,S
540,"Frolicher, Miss. Hedwig Margaritha",female,22,1,C
541,"Crosby, Miss. Harriet R",female,36,1,S
542,"Andersson, Miss. Ingeborg Constanzia",female,9,3,S
543,"Andersson, Miss. Sigrid Elisabeth",female,11,3,S
544,"Beane, Mr. Edward",male,32,2,S
545,"Douglas, Mr. Walter Donald",male,50,1,C
546,"Nicholson, Mr. Arthur Ernest",male,64,1,S
547,"Beane, Mrs. Edward (Ethel Clarke)",female,19,2,S
548,"Padro y Manent, Mr. Julian",male,33.60869082764939,2,C
549,"Goldsmith, Mr. Frank John",male,33,3,S
550,"Davies, Master. John Morgan Jr",male,8,2,S
551,"Thayer, Mr. John Borland Jr",male,17,1,C
552,"Sharp, Mr. Percival James R",male,27,2,S
553,"O'Brien, Mr. Timothy",male,33.60869082764939,3,Q
554,"Leeni, Mr. Fahim (""Philip Zenni"")",male,22,3,C
555,"Ohman, Miss. Velin",female,22,3,S
556,"Wright, Mr. George",male,62,1,S
557,"Duff Gordon, Lady. (Lucille Christiana Sutherland) (""Mrs Morgan"")",female,48,1,C
558,"Robbins, Mr. Victor",male,33.60869082764939,1,C
559,"Taussig, Mrs. Emil (Tillie Mandelbaum)",female,39,1,S
560,"de Messemaeker, Mrs. Guillaume Joseph (Emma)",female,36,3,S
561,"Morrow, Mr. Thomas Rowan",male,33.60869082764939,3,Q
562,"Sivic, Mr. Husein",male,40,3,S
563,"Norman, Mr. Robert Douglas",male,28,2,S
564,"Simmons, Mr. John",male,33.60869082764939,3,S
565,"Meanwell, Miss. (Marion Ogden)",female,33.60869082764939,3,S
566,"Davies, Mr. Alfred J",male,24,3,S
567,"Stoytcheff, Mr. Ilia",male,19,3,S
568,"Palsson, Mrs. Nils (Alma Cornelia Berglund)",female,29,3,S
569,"Doharr, Mr. Tannous",male,33.60869082764939,3,C
570,"Jonsson, Mr. Carl",male,32,3,S
571,"Harris, Mr. George",male,62,2,S
572,"Appleton, Mrs. Edward Dale (Charlotte Lamson)",female,53,1,S
573,"Flynn, Mr. John Irwin (""Irving"")",male,36,1,S
574,"Kelly, Miss. Mary",female,33.60869082764939,3,Q
575,"Rush, Mr. Alfred George John",male,16,3,S
576,"Patchett, Mr. George",male,19,3,S
577,"Garside, Miss. Ethel",female,34,2,S
578,"Silvey, Mrs. William Baird (Alice Munger)",female,39,1,S
579,"Caram, Mrs. Joseph (Maria Elias)",female,33.60869082764939,3,C
580,"Jussila, Mr. Eiriik",male,32,3,S
581,"Christy, Miss. Julie Rachel",female,25,2,S
582,"Thayer, Mrs. John Borland (Marian Longstreth Morris)",female,39,1,C
583,"Downton, Mr. William James",male,54,2,S
584,"Ross, Mr. John Hugo",male,36,1,C
585,"Paulner, Mr. Uscher",male,33.60869082764939,3,C
586,"Taussig, Miss. Ruth",female,18,1,S
587,"Jarvis, Mr. John Denzil",male,47,2,S
588,"Frolicher-Stehli, Mr. Maxmillian",male,60,1,C
589,"Gilinski, Mr. Eliezer",male,22,3,S
590,"Murdlin, Mr. Joseph",male,33.60869082764939,3,S
591,"Rintamaki, Mr. Matti",male,35,3,S
592,"Stephenson, Mrs. Walter Bertram (Martha Eustis)",female,52,1,C
593,"Elsbury, Mr. William James",male,47,3,S
594,"Bourke, Miss. Mary",female,33.60869082764939,3,Q
595,"Chapman, Mr. John Henry",male,37,2,S
596,"Van Impe, Mr. Jean Baptiste",male,36,3,S
597,"Leitch, Miss. Jessie Wills",female,33.60869082764939,2,S
598,"Johnson, Mr. Alfred",male,49,3,S
599,"Boulos, Mr. Hanna",male,33.60869082764939,3,C
600,"Duff Gordon, Sir. Cosmo Edmund (""Mr Morgan"")",male,49,1,C
601,"Jacobsohn, Mrs. Sidney Samuel (Amy Frances Christy)",female,24,2,S
602,"Slabenoff, Mr. Petco",male,33.60869082764939,3,S
603,"Harrington, Mr. Charles H",male,33.60869082764939,1,S
604,"Torber, Mr. Ernst William",male,44,3,S
605,"Homer, Mr. Harry (""Mr E Haven"")",male,35,1,C
606,"Lindell, Mr. Edvard Bengtsson",male,36,3,S
607,"Karaic, Mr. Milan",male,30,3,S
608,"Daniel, Mr. Robert Williams",male,27,1,S
609,"Laroche, Mrs. Joseph (Juliette Marie Louise Lafargue)",female,22,2,C
610,"Shutes, Miss. Elizabeth W",female,40,1,S
611,"Andersson, Mrs. Anders Johan (Alfrida Konstantia Brogren)",female,39,3,S
612,"Jardin, Mr. Jose Neto",male,33.60869082764939,3,S
613,"Murphy, Miss. Margaret Jane",female,33.60869082764939,3,Q
614,"Horgan, Mr. John",male,33.60869082764939,3,Q
615,"Brocklebank, Mr. William Alfred",male,35,3,S
616,"Herman, Miss. Alice",female,24,2,S
617,"Danbom, Mr. Ernst Gilbert",male,34,3,S
618,"Lobb, Mrs. William Arthur (Cordelia K Stanlick)",female,26,3,S
619,"Becker, Miss. Marion Louise",female,4,2,S
620,"Gavey, Mr. Lawrence",male,26,2,S
621,"Yasbeck, Mr. Antoni",male,27,3,C
622,"Kimball, Mr. Edwin Nelson Jr",male,42,1,S
623,"Nakid, Mr. Sahid",male,20,3,C
624,"Hansen, Mr. Henry Damsgaard",male,21,3,S
625,"Bowen, Mr. David John ""Dai""",male,21,3,S
626,"Sutton, Mr. Frederick",male,61,1,S
627,"Kirkland, Rev. Charles Leonard",male,57,2,Q
628,"Longley, Miss. Gretchen Fiske",female,21,1,S
629,"Bostandyeff, Mr. Guentcho",male,26,3,S
630,"O'Connell, Mr. Patrick D",male,33.60869082764939,3,Q
631,"Barkworth, Mr. Algernon Henry Wilson",male,80,1,S
632,"Lundahl, Mr. Johan Svensson",male,51,3,S
633,"Stahelin-Maeglin, Dr. Max",male,32,1,C
634,"Parr, Mr. William Henry Marsh",male,33.60869082764939,1,S
635,"Skoog, Miss. Mabel",female,9,3,S
636,"Davis, Miss. Mary",female,28,2,S
637,"Leinonen, Mr. Antti Gustaf",male,32,3,S
638,"Collyer, Mr. Harvey",male,31,2,S
639,"Panula, Mrs. Juha (Maria Emilia Ojala)",female,41,3,S
640,"Thorneycroft, Mr. Percival",male,33.60869082764939,3,S
641,"Jensen, Mr. Hans Peder",male,20,3,S
642,"Sagesser, Mlle. Emma",female,24,1,C
643,"Skoog, Miss. Margit Elizabeth",female,2,3,S
644,"Foo, Mr. Choong",male,33.60869082764939,3,S
645,"Baclini, Miss. Eugenie",female,0.75,3,C
646,"Harper, Mr. Henry Sleeper",male,48,1,C
647,"Cor, Mr. Liudevit",male,19,3,S
648,"Simonius-Blumer, Col. Oberst Alfons",male,56,1,C
649,"Willey, Mr. Edward",male,33.60869082764939,3,S
650,"Stanley, Miss. Amy Zillah Elsie",female,23,3,S
651,"Mitkoff, Mr. Mito",male,33.60869082764939,3,S
652,"Doling, Miss. Elsie",female,18,2,S
653,"Kalvik, Mr. Johannes Halvorsen",male,21,3,S
654,"O'Leary, Miss. Hanora ""Norah""",female,33.60869082764939,3,Q
655,"Hegarty, Miss. Hanora ""Nora""",female,18,3,Q
656,"Hickman, Mr. Leonard Mark",male,24,2,S
657,"Radeff, Mr. Alexander",male,33.60869082764939,3,S
658,"Bourke, Mrs. John (Catherine)",female,32,3,Q
659,"Eitemiller, Mr. George Floyd",male,23,2,S
660,"Newell, Mr. Arthur Webster",male,58,1,C
661,"Frauenthal, Dr. Henry William",male,50,1,S
662,"Badt, Mr. Mohamed",male,40,3,C
663,"Colley, Mr. Edward Pomeroy",male,47,1,S
664,"Coleff, Mr. Peju",male,36,3,S
665,"Lindqvist, Mr. Eino William",male,20,3,S
666,"Hickman, Mr. Lewis",male,32,2,S
667,"Butler, Mr. Reginald Fenton",male,25,2,S
668,"Rommetvedt, Mr. Knud Paust",male,33.60869082764939,3,S
669,"Cook, Mr. Jacob",male,43,3,S
670,"Taylor, Mrs. Elmer Zebley (Juliet Cummins Wright)",female,33.60869082764939,1,S
671,"Brown, Mrs. Thomas William Solomon (Elizabeth Catherine Ford)",female,40,2,S
672,"Davidson, Mr. Thornton",male,31,1,S
673,"Mitchell, Mr. Henry Michael",male,70,2,S
674,"Wilhelms, Mr. Charles",male,31,2,S
675,"Watson, Mr. Ennis Hastings",male,33.60869082764939,2,S
676,"Edvardsson, Mr. Gustaf Hjalmar",male,18,3,S
677,"Sawyer, Mr. Frederick Charles",male,24.5,3,S
678,"Turja, Miss. Anna Sofia",female,18,3,S
679,"Goodwin, Mrs. Frederick (Augusta Tyler)",female,43,3,S
680,"Cardeza, Mr. Thomas Drake Martinez",male,36,1,C
681,"Peters, Miss. Katie",female,33.60869082764939,3,Q
682,"Hassab, Mr. Hammad",male,27,1,C
683,"Olsvigen, Mr. Thor Anderson",male,20,3,S
684,"Goodwin, Mr. Charles Edward",male,14,3,S
685,"Brown, Mr. Thomas William Solomon",male,60,2,S
686,"Laroche, Mr. Joseph Philippe Lemercier",male,25,2,C
687,"Panula, Mr. Jaako Arnold",male,14,3,S
688,"Dakic, Mr. Branko",male,19,3,S
689,"Fischer, Mr. Eberhard Thelander",male,18,3,S
690,"Madill, Miss. Georgette Alexandra",female,15,1,S
691,"Dick, Mr. Albert Adrian",male,31,1,S
692,"Karun, Miss. Manca",female,4,3,C
693,"Lam, Mr. Ali",male,33.60869082764939,3,S
694,"Saad, Mr. Khalil",male,25,3,C
695,"Weir, Col. John",male,60,1,S
696,"Chapman, Mr. Charles Henry",male,52,2,S
697,"Kelly, Mr. James",male,44,3,S
698,"Mullens, Miss. Katherine ""Katie""",female,33.60869082764939,3,Q
699,"Thayer, Mr. John Borland",male,49,1,C
700,"Humblen, Mr. Adolf Mathias Nicolai Olsen",male,42,3,S
701,"Astor, Mrs. John Jacob (Madeleine Talmadge Force)",female,18,1,C
702,"Silverthorne, Mr. Spencer Victor",male,35,1,S
703,"Barbara, Miss. Saiide",female,18,3,C
704,"Gallagher, Mr. Martin",male,25,3,Q
705,"Hansen, Mr. Henrik Juul",male,26,3,S
706,"Morley, Mr. Henry Samuel (""Mr Henry Marshall"")",male,39,2,S
707,"Kelly, Mrs. Florence ""Fannie""",female,45,2,S
708,"Calderhead, Mr. Edward Pennington",male,42,1,S
709,"Cleaver, Miss. Alice",female,22,1,S
710,"Moubarek, Master. Halim Gonios (""William George"")",male,33.60869082764939,3,C
711,"Mayne, Mlle. Berthe Antonine (""Mrs de Villiers"")",female,24,1,C
712,"Klaber, Mr. Herman",male,33.60869082764939,1,S
713,"Taylor, Mr. Elmer Zebley",male,48,1,S
714,"Larsson, Mr. August Viktor",male,29,3,S
715,"Greenberg, Mr. Samuel",male,52,2,S
716,"Soholt, Mr. Peter Andreas Lauritz Andersen",male,19,3,S
717,"Endres, Miss. Caroline Louise",female,38,1,C
718,"Troutt, Miss. Edwina Celia ""Winnie""",female,27,2,S
719,"McEvoy, Mr. Michael",male,33.60869082764939,3,Q
720,"Johnson, Mr. Malkolm Joackim",male,33,3,S
721,"Harper, Miss. Annie Jessie ""Nina""",female,6,2,S
722,"Jensen, Mr. Svend Lauritz",male,17,3,S
723,"Gillespie, Mr. William Henry",male,34,2,S
724,"Hodges, Mr. Henry Price",male,50,2,S
725,"Chambers, Mr. Norman Campbell",male,27,1,S
726,"Oreskovic, Mr. Luka",male,20,3,S
727,"Renouf, Mrs. Peter Henry (Lillian Jefferys)",female,30,2,S
728,"Mannion, Miss. Margareth",female,33.60869082764939,3,Q
729,"Bryhl, Mr. Kurt Arnold Gottfrid",male,25,2,S
730,"Ilmakangas, Miss. Pieta Sofia",female,25,3,S
731,"Allen, Miss. Elisabeth Walton",female,29,1,S
732,"Hassan, Mr. Houssein G N",male,11,3,C
733,"Knight, Mr. Robert J",male,33.60869082764939,2,S
734,"Berriman, Mr. William John",male,23,2,S
735,"Troupiansky, Mr. Moses Aaron",male,23,2,S
736,"Williams, Mr. Leslie",male,28.5,3,S
737,"Ford, Mrs. Edward (Margaret Ann Watson)",female,48,3,S
738,"Lesurer, Mr. Gustave J",male,35,1,C
739,"Ivanoff, Mr. Kanio",male,33.60869082764939,3,S
740,"Nankoff, Mr. Minko",male,33.60869082764939,3,S
741,"Hawksford, Mr. Walter James",male,33.60869082764939,1,S
742,"Cavendish, Mr. Tyrell William",male,36,1,S
743,"Ryerson, Miss. Susan Parker ""Suzette""",female,21,1,C
744,"McNamee, Mr. Neal",male,24,3,S
745,"Stranden, Mr. Juho",male,31,3,S
746,"Crosby, Capt. Edward Gifford",male,70,1,S
747,"Abbott, Mr. Rossmore Edward",male,16,3,S
748,"Sinkkonen, Miss. Anna",female,30,2,S
749,"Marvin, Mr. Daniel Warner",male,19,1,S
750,"Connaghton, Mr. Michael",male,31,3,Q
751,"Wells, Miss. Joan",female,4,2,S
752,"Moor, Master. Meier",male,6,3,S
753,"Vande Velde, Mr. Johannes Joseph",male,33,3,S
754,"Jonkoff, Mr. Lalio",male,23,3,S
755,"Herman, Mrs. Samuel (Jane Laver)",female,48,2,S
756,"Hamalainen, Master. Viljo",male,0.67,2,S
757,"Carlsson, Mr. August Sigfrid",male,28,3,S
758,"Bailey, Mr. Percy Andrew",male,18,2,S
759,"Theobald, Mr. Thomas Leonard",male,34,3,S
760,"Rothes, the Countess. of (Lucy Noel Martha Dyer-Edwards)",female,33,1,S
761,"Garfirth, Mr. John",male,33.60869082764939,3,S
762,"Nirva, Mr. Iisakki Antino Aijo",male,41,3,S
763,"Barah, Mr. Hanna Assi",male,20,3,C
764,"Carter, Mrs. William Ernest (Lucile Polk)",female,36,1,S
765,"Eklund, Mr. Hans Linus",male,16,3,S
766,"Hogeboom, Mrs. John C (Anna Andrews)",female,51,1,S
767,"Brewe, Dr. Arthur Jackson",male,33.60869082764939,1,C
768,"Mangan, Miss. Mary",female,30.5,3,Q
769,"Moran, Mr. Daniel J",male,33.60869082764939,3,Q
770,"Gronnestad, Mr. Daniel Danielsen",male,32,3,S
771,"Lievens, Mr. Rene Aime",male,24,3,S
772,"Jensen, Mr. Niels Peder",male,48,3,S
773,"Mack, Mrs. (Mary)",female,57,2,S
774,"Elias, Mr. Dibo",male,33.60869082764939,3,C
775,"Hocking, Mrs. Elizabeth (Eliza Needs)",female,54,2,S
776,"Myhrman, Mr. Pehr Fabian Oliver Malkolm",male,18,3,S
777,"Tobin, Mr. Roger",male,33.60869082764939,3,Q
778,"Emanuel, Miss. Virginia Ethel",female,5,3,S
779,"Kilgannon, Mr. Thomas J",male,33.60869082764939,3,Q
780,"Robert, Mrs. Edward Scott (Elisabeth Walton McMillan)",female,43,1,S
781,"Ayoub, Miss. Banoura",female,13,3,C
782,"Dick, Mrs. Albert Adrian (Vera Gillespie)",female,17,1,S
783,"Long, Mr. Milton Clyde",male,29,1,S
784,"Johnston, Mr. Andrew G",male,33.60869082764939,3,S
785,"Ali, Mr. William",male,25,3,S
786,"Harmer, Mr. Abraham (David Lishin)",male,25,3,S
787,"Sjoblom, Miss. Anna Sofia",female,18,3,S
788,"Rice, Master. George Hugh",male,8,3,Q
789,"Dean, Master. Bertram Vere",male,1,3,S
790,"Guggenheim, Mr. Benjamin",male,46,1,C
791,"Keane, Mr. Andrew ""Andy""",male,33.60869082764939,3,Q
792,"Gaskell, Mr. Alfred",male,16,2,S
793,"Sage, Miss. Stella Anna",female,33.60869082764939,3,S
794,"Hoyt, Mr. William Fisher",male,33.60869082764939,1,C
795,"Dantcheff, Mr. Ristiu",male,25,3,S
796,"Otter, Mr. Richard",male,39,2,S
797,"Leader, Dr. Alice (Farnham)",female,49,1,S
798,"Osman, Mrs. Mara",female,31,3,S
799,"Ibrahim Shawah, Mr. Yousseff",male,30,3,C
800,"Van Impe, Mrs. Jean Baptiste (Rosalie Paula Govaert)",female,30,3,S
801,"Ponesell, Mr. Martin",male,34,2,S
802,"Collyer, Mrs. Harvey (Charlotte Annie Tate)",female,31,2,S
803,"Carter, Master. William Thornton II",male,11,1,S
804,"Thomas, Master. Assad Alexander",male,0.42,3,C
805,"Hedman, Mr. Oskar Arvid",male,27,3,S
806,"Johansson, Mr. Karl Johan",male,31,3,S
807,"Andrews, Mr. Thomas Jr",male,39,1,S
808,"Pettersson, Miss. Ellen Natalia",female,18,3,S
809,"Meyer, Mr. August",male,39,2,S
810,"Chambers, Mrs. Norman Campbell (Bertha Griggs)",female,33,1,S
811,"Alexander, Mr. William",male,26,3,S
812,"Lester, Mr. James",male,39,3,S
813,"Slemen, Mr. Richard James",male,35,2,S
814,"Andersson, Miss. Ebba Iris Alfrida",female,6,3,S
815,"Tomlin, Mr. Ernest Portage",male,30.5,3,S
816,"Fry, Mr. Richard",male,33.60869082764939,1,S
817,"Heininen, Miss. Wendla Maria",female,23,3,S
818,"Mallet, Mr. Albert",male,31,2,C
819,"Holm, Mr. John Fredrik Alexander",male,43,3,S
820,"Skoog, Master. Karl Thorsten",male,10,3,S
821,"Hays, Mrs. Charles Melville (Clara Jennings Gregg)",female,52,1,S
822,"Lulic, Mr. Nikola",male,27,3,S
823,"Reuchlin, Jonkheer. John George",male,38,1,S
824,"Moor, Mrs. (Beila)",female,27,3,S
825,"Panula, Master. Urho Abraham",male,2,3,S
826,"Flynn, Mr. John",male,33.60869082764939,3,Q
827,"Lam, Mr. Len",male,33.60869082764939,3,S
828,"Mallet, Master. Andre",male,1,2,C
829,"McCormack, Mr. Thomas Joseph",male,33.60869082764939,3,Q
830,"Stone, Mrs. George Nelson (Martha Evelyn)",female,62,1,N
831,"Yasbeck, Mrs. Antoni (Selini Alexander)",female,15,3,C
832,"Richards, Master. George Sibley",male,0.83,2,S
833,"Saad, Mr. Amin",male,33.60869082764939,3,C
834,"Augustsson, Mr. Albert",male,23,3,S
835,"Allum, Mr. Owen George",male,18,3,S
836,"Compton, Miss. Sara Rebecca",female,39,1,C
837,"Pasic, Mr. Jakob",male,21,3,S
838,"Sirota, Mr. Maurice",male,33.60869082764939,3,S
839,"Chip, Mr. Chang",male,32,3,S
840,"Marechal, Mr. Pierre",male,33.60869082764939,1,C
841,"Alhomaki, Mr. Ilmari Rudolf",male,20,3,S
842,"Mudd, Mr. Thomas Charles",male,16,2,S
843,"Serepeca, Miss. Augusta",female,30,1,C
844,"Lemberopolous, Mr. Peter L",male,34.5,3,C
845,"Culumovic, Mr. Jeso",male,17,3,S
846,"Abbing, Mr. Anthony",male,42,3,S
847,"Sage, Mr. Douglas Bullen",male,33.60869082764939,3,S
848,"Markoff, Mr. Marin",male,35,3,C
849,"Harper, Rev. John",male,28,2,S
850,"Goldenberg, Mrs. Samuel L (Edwiga Grabowska)",female,33.60869082764939,1,C
851,"Andersson, Master. Sigvard Harald Elias",male,4,3,S
852,"Svensson, Mr. Johan",male,74,3,S
853,"Boulos, Miss. Nourelain",female,9,3,C
854,"Lines, Miss. Mary Conover",female,16,1,S
855,"Carter, Mrs. Ernest Courtenay (Lilian Hughes)",female,44,2,S
856,"Aks, Mrs. Sam (Leah Rosen)",female,18,3,S
857,"Wick, Mrs. George Dennick (Mary Hitchcock)",female,45,1,S
858,"Daly, Mr. Peter Denis ",male,51,1,S
859,"Baclini, Mrs. Solomon (Latifa Qurban)",female,24,3,C
860,"Razi, Mr. Raihed",male,33.60869082764939,3,C
861,"Hansen, Mr. Claus Peter",male,41,3,S
862,"Giles, Mr. Frederick Edward",male,21,2,S
863,"Swift, Mrs. Frederick Joel (Margaret Welles Barron)",female,48,1,S
864,"Sage, Miss. Dorothy Edith ""Dolly""",female,33.60869082764939,3,S
865,"Gill, Mr. John William",male,24,2,S
866,"Bystrom, Mrs. (Karolina)",female,42,2,S
867,"Duran y More, Miss. Asuncion",female,27,2,C
868,"Roebling, Mr. Washington Augustus II",male,31,1,S
869,"van Melkebeke, Mr. Philemon",male,33.60869082764939,3,S
870,"Johnson, Master. Harold Theodor",male,4,3,S
871,"Balkic, Mr. Cerin",male,26,3,S
872,"Beckwith, Mrs. Richard Leonard (Sallie Monypeny)",female,47,1,S
873,"Carlsson, Mr. Frans Olof",male,33,1,S
874,"Vander Cruyssen, Mr. Victor",male,47,3,S
875,"Abelson, Mrs. Samuel (Hannah Wizosky)",female,28,2,C
876,"Najib, Miss. Adele Kiamie ""Jane""",female,15,3,C
877,"Gustafsson, Mr. Alfred Ossian",male,20,3,S
878,"Petroff, Mr. Nedelio",male,19,3,S
879,"Laleff, Mr. Kristo",male,33.60869082764939,3,S
880,"Potter, Mrs. Thomas Jr (Lily Alexenia Wilson)",female,56,1,C
881,"Shelley, Mrs. William (Imanita Parrish Hall)",female,25,2,S
882,"Markun, Mr. Johann",male,33,3,S
883,"Dahlberg, Miss. Gerda Ulrika",female,22,3,S
884,"Banfield, Mr. Frederick James",male,28,2,S
885,"Sutehall, Mr. Henry Jr",male,25,3,S
886,"Rice, Mrs. William (Margaret Norton)",female,39,3,Q
887,"Montvila, Rev. Juozas",male,27,2,S
888,"Graham, Miss. Margaret Edith",female,19,1,S
889,"Johnston, Miss. Catherine Helen ""Carrie""",female,33.60869082764939,3,S
890,"Behr, Mr. Karl Howell",male,26,1,C
891,"Dooley, Mr. Patrick",male,32,3,Q
892,"Mckinney, Col. David",male,36.8,3,C
893,"Prince, Lady. Diana",female,12.7,3,C
894,"Taylor, Sir. Christopher",male,56.8,1,S
895,"Guzman, Miss. Cheryl",female,0.4,3,S
896,"Green, Countess. Emily",female,26.2,2,S
897,"Proctor, Col. Andrew",male,41.3,2,S
898,"Anderson, Rev. Patrick",male,31.7,2,S
899,"Edwards, Countess. Michele",female,31.9,2,S
900,"Fuller, Mrs. Elizabeth",female,38.1,1,S
901,"Nichols, Mr. Miguel",male,45.9,1,S
902,"Thompson, Miss. Amy",female,19.9,2,S
903,"Espinoza, Dr. Jonathan",male,41.5,1,S
904,"Scott, Mr. Bradley",male,31.7,1,C
905,"Morales, Dr. Kevin",male,28.1,3,S
906,"Miller, Rev. Timothy",male,52.2,1,S
907,"Wiley, Rev. Joshua",male,37.5,3,S
908,"Vincent, Countess. Angela",female,42.6,2,S
909,"Burgess, Major. Scott",male,28,1,S
