PassengerId,Name,Sex,Age,Pclass,Survived,rango_edad
370,"Aubart, Mme. Leontine Pauline",female,24,1,1,Adulto_Joven
371,"Harder, Mr. George Achilles",male,25,1,1,Adulto_Joven
372,"Wiklund, Mr. Jakob Alfred",male,18,3,0,Adolescente
373,"Beavan, Mr. William Thomas",male,19,3,0,Adolescente
374,"Ringhini, Mr. Sante",male,22,1,0,Adulto_Joven
375,"Palsson, Miss. Stina Viola",female,3,3,0,Infante
376,"Meyer, Mrs. Edgar Joseph (Leila Saks)",female,33.60869082764939,1,1,Adulto_Joven
377,"Landergren, Miss. Aurora Adelia",female,22,3,1,Adulto_Joven
378,"Widener, Mr. Harry Elkins",male,27,1,0,Adulto_Joven
379,"Betros, Mr. Tannous",male,20,3,0,Adulto_Joven
380,"Gustafsson, Mr. Karl Gideon",male,19,3,0,Adolescente
381,"Bidois, Miss. Rosalie",female,42,1,1,Adulto
382,"Nakid, Miss. Maria (""Mary"")",female,1,3,1,Infante
383,"Tikkanen, Mr. Juho",male,32,3,0,Adulto_Joven
384,"Holverson, Mrs. Alexander Oskar (Mary Aline Towner)",female,35,1,1,Adulto_Joven
385,"Plotcharsky, Mr. Vasil",male,33.60869082764939,3,0,Adulto_Joven
386,"Davies, Mr. Charles Henry",male,18,2,0,Adolescente
387,"Goodwin, Master. Sidney Leonard",male,1,3,0,Infante
388,"Buss, Miss. Kate",female,36,2,1,Adulto_Joven
389,"Sadlier, Mr. Matthew",male,33.60869082764939,3,0,Adulto_Joven
390,"Lehmann, Miss. Bertha",female,17,2,1,Adolescente
391,"Carter, Mr. William Ernest",male,36,1,1,Adulto_Joven
392,"Jansson, Mr. Carl Olof",male,21,3,1,Adulto_Joven
393,"Gustafsson, Mr. Johan Birger",male,28,3,0,Adulto_Joven
394,"Newell, Miss. Marjorie",female,23,1,1,Adulto_Joven
395,"Sandstrom, Mrs. Hjalmar (Agnes Charlotta Bengtsson)",female,24,3,1,Adulto_Joven
396,"Johansson, Mr. Erik",male,22,3,0,Adulto_Joven
397,"Olsson, Miss. Elina",female,31,3,0,Adulto_Joven
398,"McKane, Mr. Peter David",male,46,2,0,Adulto
399,"Pain, Dr. Alfred",male,23,2,0,Adulto_Joven
400,"Trout, Mrs. William H (Jessie L)",female,28,2,1,Adulto_Joven
401,"Niskanen, Mr. Juha",male,39,3,1,Adulto_Joven
402,"Adams, Mr. John",male,26,3,0,Adulto_Joven
403,"Jussila, Miss. Mari Aina",female,21,3,0,Adulto_Joven
404,"Hakkarainen, Mr. Pekka Pietari",male,28,3,0,Adulto_Joven
405,"Oreskovic, Miss. Marija",female,20,3,0,Adulto_Joven
406,"Gale, Mr. Shadrach",male,34,2,0,Adulto_Joven
407,"Widegren, Mr. Carl/Charles Peter",male,51,3,0,Adulto
408,"Richards, Master. William Rowe",male,3,2,1,Infante
409,"Birkeland, Mr. Hans Martin Monsen",male,21,3,0,Adulto_Joven
410,"Lefebre, Miss. Ida",female,33.60869082764939,3,0,Adulto_Joven
411,"Sdycoff, Mr. Todor",male,33.60869082764939,3,0,Adulto_Joven
412,"Hart, Mr. Henry",male,33.60869082764939,3,0,Adulto_Joven
413,"Minahan, Miss. Daisy E",female,33,1,1,Adulto_Joven
414,"Cunningham, Mr. Alfred Fleming",male,33.60869082764939,2,0,Adulto_Joven
415,"Sundman, Mr. Johan Julian",male,44,3,1,Adulto
416,"Meek, Mrs. Thomas (Annie Louise Rowley)",female,33.60869082764939,3,0,Adulto_Joven
417,"Drew, Mrs. James Vivian (Lulu Thorne Christian)",female,34,2,1,Adulto_Joven
418,"Silven, Miss. Lyyli Karoliina",female,18,2,1,Adolescente
419,"Matthews, Mr. William John",male,30,2,0,Adulto_Joven
420,"Van Impe, Miss. Catharina",female,10,3,0,Infante
421,"Gheorgheff, Mr. Stanio",male,33.60869082764939,3,0,Adulto_Joven
422,"Charters, Mr. David",male,21,3,0,Adulto_Joven
423,"Zimmerman, Mr. Leo",male,29,3,0,Adulto_Joven
424,"Danbom, Mrs. Ernst Gilbert (Anna Sigrid Maria Brogren)",female,28,3,0,Adulto_Joven
425,"Rosblom, Mr. Viktor Richard",male,18,3,0,Adolescente
426,"Wiseman, Mr. Phillippe",male,33.60869082764939,3,0,Adulto_Joven
427,"Clarke, Mrs. Charles V (Ada Maria Winfield)",female,28,2,1,Adulto_Joven
428,"Phillips, Miss. Kate Florence (""Mrs Kate Louise Phillips Marshall"")",female,19,2,1,Adolescente
429,"Flynn, Mr. James",male,33.60869082764939,3,0,Adulto_Joven
430,"Pickard, Mr. Berk (Berk Trembisky)",male,32,3,1,Adulto_Joven
431,"Bjornstrom-Steffansson, Mr. Mauritz Hakan",male,28,1,1,Adulto_Joven
432,"Thorneycroft, Mrs. Percival (Florence Kate White)",female,33.60869082764939,3,1,Adulto_Joven
433,"Louch, Mrs. Charles Alexander (Alice Adelaide Slow)",female,42,2,1,Adulto
434,"Kallio, Mr. Nikolai Erland",male,17,3,0,Adolescente
435,"Silvey, Mr. William Baird",male,50,1,0,Adulto
436,"Carter, Miss. Lucile Polk",female,14,1,1,Adolescente
437,"Ford, Miss. Doolina Margaret ""Daisy""",female,21,3,0,Adulto_Joven
438,"Richards, Mrs. Sidney (Emily Hocking)",female,24,2,1,Adulto_Joven
439,"Fortune, Mr. Mark",male,64,1,0,Senior
440,"Kvillner, Mr. Johan Henrik Johannesson",male,31,2,0,Adulto_Joven
441,"Hart, Mrs. Benjamin (Esther Ada Bloomfield)",female,45,2,1,Adulto
442,"Hampe, Mr. Leon",male,20,3,0,Adulto_Joven
443,"Petterson, Mr. Johan Emil",male,25,3,0,Adulto_Joven
444,"Reynaldo, Ms. Encarnacion",female,28,2,1,Adulto_Joven
445,"Johannesen-Bratthammer, Mr. Bernt",male,33.60869082764939,3,1,Adulto_Joven
446,"Dodge, Master. Washington",male,4,1,1,Infante
447,"Mellinger, Miss. Madeleine Violet",female,13,2,1,Adolescente
448,"Seward, Mr. Frederic Kimber",male,34,1,1,Adulto_Joven
449,"Baclini, Miss. Marie Catherine",female,5,3,1,Infante
450,"Peuchen, Major. Arthur Godfrey",male,52,1,1,Adulto
451,"West, Mr. Edwy Arthur",male,36,2,0,Adulto_Joven
452,"Hagland, Mr. Ingvald Olai Olsen",male,33.60869082764939,3,0,Adulto_Joven
453,"Foreman, Mr. Benjamin Laventall",male,30,1,0,Adulto_Joven
454,"Goldenberg, Mr. Samuel L",male,49,1,1,Adulto
455,"Peduzzi, Mr. Joseph",male,33.60869082764939,3,0,Adulto_Joven
456,"Jalsevac, Mr. Ivan",male,29,3,1,Adulto_Joven
457,"Millet, Mr. Francis Davis",male,65,1,0,Senior
458,"Kenyon, Mrs. Frederick R (Marion)",female,33.60869082764939,1,1,Adulto_Joven
459,"Toomey, Miss. Ellen",female,50,2,1,Adulto
460,"O'Connor, Mr. Maurice",male,33.60869082764939,3,0,Adulto_Joven
461,"Anderson, Mr. Harry",male,48,1,1,Adulto
462,"Morley, Mr. William",male,34,3,0,Adulto_Joven
463,"Gee, Mr. Arthur H",male,47,1,0,Adulto
464,"Milling, Mr. Jacob Christian",male,48,2,0,Adulto
465,"Maisner, Mr. Simon",male,33.60869082764939,3,0,Adulto_Joven
466,"Goncalves, Mr. Manuel Estanslas",male,38,3,0,Adulto_Joven
467,"Campbell, Mr. William",male,33.60869082764939,2,0,Adulto_Joven
468,"Smart, Mr. John Montgomery",male,56,1,0,Adulto
469,"Scanlan, Mr. James",male,33.60869082764939,3,0,Adulto_Joven
470,"Baclini, Miss. Helene Barbara",female,0.75,3,1,Infante
471,"Keefe, Mr. Arthur",male,33.60869082764939,3,0,Adulto_Joven
472,"Cacic, Mr. Luka",male,38,3,0,Adulto_Joven
473,"West, Mrs. Edwy Arthur (Ada Mary Worth)",female,33,2,1,Adulto_Joven
474,"Jerwan, Mrs. Amin S (Marie Marthe Thuillard)",female,23,2,1,Adulto_Joven
475,"Strandberg, Miss. Ida Sofia",female,22,3,0,Adulto_Joven
476,"Clifford, Mr. George Quincy",male,33.60869082764939,1,0,Adulto_Joven
477,"Renouf, Mr. Peter Henry",male,34,2,0,Adulto_Joven
478,"Braund, Mr. Lewis Richard",male,29,3,0,Adulto_Joven
479,"Karlsson, Mr. Nils August",male,22,3,0,Adulto_Joven
480,"Hirvonen, Miss. Hildur E",female,2,3,1,Infante
481,"Goodwin, Master. Harold Victor",male,9,3,0,Infante
482,"Frost, Mr. Anthony Wood ""Archie""",male,33.60869082764939,2,0,Adulto_Joven
483,"Rouse, Mr. Richard Henry",male,50,3,0,Adulto
484,"Turkula, Mrs. (Hedwig)",female,63,3,1,Senior
485,"Bishop, Mr. Dickinson H",male,25,1,1,Adulto_Joven
486,"Lefebre, Miss. Jeannie",female,33.60869082764939,3,0,Adulto_Joven
487,"Hoyt, Mrs. Frederick Maxfield (Jane Anne Forby)",female,35,1,1,Adulto_Joven
488,"Kent, Mr. Edward Austin",male,58,1,0,Adulto
489,"Somerton, Mr. Francis William",male,30,3,0,Adulto_Joven
490,"Coutts, Master. Eden Leslie ""Neville""",male,9,3,1,Infante
491,"Hagland, Mr. Konrad Mathias Reiersen",male,33.60869082764939,3,0,Adulto_Joven
492,"Windelov, Mr. Einar",male,21,3,0,Adulto_Joven
493,"Molson, Mr. Harry Markland",male,55,1,0,Adulto
494,"Artagaveytia, Mr. Ramon",male,71,1,0,Senior
495,"Stanley, Mr. Edward Roland",male,21,3,0,Adulto_Joven
496,"Yousseff, Mr. Gerious",male,33.60869082764939,3,0,Adulto_Joven
497,"Eustis, Miss. Elizabeth Mussey",female,54,1,1,Adulto
498,"Shellard, Mr. Frederick William",male,33.60869082764939,3,0,Adulto_Joven
499,"Allison, Mrs. Hudson J C (Bessie Waldo Daniels)",female,25,1,0,Adulto_Joven
500,"Svensson, Mr. Olof",male,24,3,0,Adulto_Joven
501,"Calic, Mr. Petar",male,17,3,0,Adolescente
502,"Canavan, Miss. Mary",female,21,3,0,Adulto_Joven
503,"O'Sullivan, Miss. Bridget Mary",female,33.60869082764939,3,0,Adulto_Joven
504,"Laitinen, Miss. Kristina Sofia",female,37,3,0,Adulto_Joven
505,"Maioni, Miss. Roberta",female,16,1,1,Adolescente
506,"Penasco y Castellana, Mr. Victor de Satode",male,18,1,0,Adolescente
507,"Quick, Mrs. Frederick Charles (Jane Richards)",female,33,2,1,Adulto_Joven
508,"Bradley, Mr. George (""George Arthur Brayton"")",male,33.60869082764939,1,1,Adulto_Joven
509,"Olsen, Mr. Henry Margido",male,28,3,0,Adulto_Joven
510,"Lang, Mr. Fang",male,26,3,1,Adulto_Joven
511,"Daly, Mr. Eugene Patrick",male,29,3,1,Adulto_Joven
512,"Webber, Mr. James",male,33.60869082764939,3,0,Adulto_Joven
513,"McGough, Mr. James Robert",male,36,1,1,Adulto_Joven
514,"Rothschild, Mrs. Martin (Elizabeth L. Barrett)",female,54,1,1,Adulto
515,"Coleff, Mr. Satio",male,24,3,0,Adulto_Joven
516,"Walker, Mr. William Anderson",male,47,1,0,Adulto
517,"Lemore, Mrs. (Amelia Milley)",female,34,2,1,Adulto_Joven
518,"Ryan, Mr. Patrick",male,33.60869082764939,3,0,Adulto_Joven
519,"Angle, Mrs. William A (Florence ""Mary"" Agnes Hughes)",female,36,2,1,Adulto_Joven
520,"Pavlovic, Mr. Stefo",male,32,3,0,Adulto_Joven
521,"Perreault, Miss. Anne",female,30,1,1,Adulto_Joven
522,"Vovk, Mr. Janko",male,22,3,0,Adulto_Joven
523,"Lahoud, Mr. Sarkis",male,33.60869082764939,3,0,Adulto_Joven
524,"Hippach, Mrs. Louis Albert (Ida Sophia Fischer)",female,44,1,1,Adulto
525,"Kassem, Mr. Fared",male,33.60869082764939,3,0,Adulto_Joven
526,"Farrell, Mr. James",male,40.5,3,0,Adulto
527,"Ridsdale, Miss. Lucy",female,50,2,1,Adulto
528,"Farthing, Mr. John",male,33.60869082764939,1,0,Adulto_Joven
529,"Salonen, Mr. Johan Werner",male,39,3,0,Adulto_Joven
530,"Hocking, Mr. Richard George",male,23,2,0,Adulto_Joven
531,"Quick, Miss. Phyllis May",female,2,2,1,Infante
532,"Toufik, Mr. Nakli",male,33.60869082764939,3,0,Adulto_Joven
533,"Elias, Mr. Joseph Jr",male,17,3,0,Adolescente
534,"Peter, Mrs. Catherine (Catherine Rizk)",female,33.60869082764939,3,1,Adulto_Joven
535,"Cacic, Miss. Marija",female,30,3,0,Adulto_Joven
536,"Hart, Miss. Eva Miriam",female,7,2,1,Infante
537,"Butt, Major. Archibald Willingham",male,45,1,0,Adulto
538,"LeRoy, Miss. Bertha",female,30,1,1,Adulto_Joven
539,"Risien, Mr. Samuel Beard",male,33.60869082764939,3,0,Adulto_Joven
540,"Frolicher, Miss. Hedwig Margaritha",female,22,1,1,Adulto_Joven
541,"Crosby, Miss. Harriet R",female,36,1,1,Adulto_Joven
542,"Andersson, Miss. Ingeborg Constanzia",female,9,3,0,Infante
543,"Andersson, Miss. Sigrid Elisabeth",female,11,3,0,Infante
544,"Beane, Mr. Edward",male,32,2,1,Adulto_Joven
545,"Douglas, Mr. Walter Donald",male,50,1,0,Adulto
546,"Nicholson, Mr. Arthur Ernest",male,64,1,0,Senior
547,"Beane, Mrs. Edward (Ethel Clarke)",female,19,2,1,Adolescente
548,"Padro y Manent, Mr. Julian",male,33.60869082764939,2,1,Adulto_Joven
549,"Goldsmith, Mr. Frank John",male,33,3,0,Adulto_Joven
550,"Davies, Master. John Morgan Jr",male,8,2,1,Infante
551,"Thayer, Mr. John Borland Jr",male,17,1,1,Adolescente
552,"Sharp, Mr. Percival James R",male,27,2,0,Adulto_Joven
553,"O'Brien, Mr. Timothy",male,33.60869082764939,3,0,Adulto_Joven
554,"Leeni, Mr. Fahim (""Philip Zenni"")",male,22,3,1,Adulto_Joven
555,"Ohman, Miss. Velin",female,22,3,1,Adulto_Joven
556,"Wright, Mr. George",male,62,1,0,Senior
557,"Duff Gordon, Lady. (Lucille Christiana Sutherland) (""Mrs Morgan"")",female,48,1,1,Adulto
558,"Robbins, Mr. Victor",male,33.60869082764939,1,0,Adulto_Joven
559,"Taussig, Mrs. Emil (Tillie Mandelbaum)",female,39,1,1,Adulto_Joven
560,"de Messemaeker, Mrs. Guillaume Joseph (Emma)",female,36,3,1,Adulto_Joven
561,"Morrow, Mr. Thomas Rowan",male,33.60869082764939,3,0,Adulto_Joven
562,"Sivic, Mr. Husein",male,40,3,0,Adulto
563,"Norman, Mr. Robert Douglas",male,28,2,0,Adulto_Joven
564,"Simmons, Mr. John",male,33.60869082764939,3,0,Adulto_Joven
565,"Meanwell, Miss. (Marion Ogden)",female,33.60869082764939,3,0,Adulto_Joven
566,"Davies, Mr. Alfred J",male,24,3,0,Adulto_Joven
567,"Stoytcheff, Mr. Ilia",male,19,3,0,Adolescente
568,"Palsson, Mrs. Nils (Alma Cornelia Berglund)",female,29,3,0,Adulto_Joven
569,"Doharr, Mr. Tannous",male,33.60869082764939,3,0,Adulto_Joven
570,"Jonsson, Mr. Carl",male,32,3,1,Adulto_Joven
571,"Harris, Mr. George",male,62,2,1,Senior
572,"Appleton, Mrs. Edward Dale (Charlotte Lamson)",female,53,1,1,Adulto
573,"Flynn, Mr. John Irwin (""Irving"")",male,36,1,1,Adulto_Joven
574,"Kelly, Miss. Mary",female,33.60869082764939,3,1,Adulto_Joven
575,"Rush, Mr. Alfred George John",male,16,3,0,Adolescente
576,"Patchett, Mr. George",male,19,3,0,Adolescente
577,"Garside, Miss. Ethel",female,34,2,1,Adulto_Joven
578,"Silvey, Mrs. William Baird (Alice Munger)",female,39,1,1,Adulto_Joven
579,"Caram, Mrs. Joseph (Maria Elias)",female,33.60869082764939,3,0,Adulto_Joven
580,"Jussila, Mr. Eiriik",male,32,3,1,Adulto_Joven
581,"Christy, Miss. Julie Rachel",female,25,2,1,Adulto_Joven
582,"Thayer, Mrs. John Borland (Marian Longstreth Morris)",female,39,1,1,Adulto_Joven
583,"Downton, Mr. William James",male,54,2,0,Adulto
584,"Ross, Mr. John Hugo",male,36,1,0,Adulto_Joven
585,"Paulner, Mr. Uscher",male,33.60869082764939,3,0,Adulto_Joven
586,"Taussig, Miss. Ruth",female,18,1,1,Adolescente
587,"Jarvis, Mr. John Denzil",male,47,2,0,Adulto
588,"Frolicher-Stehli, Mr. Maxmillian",male,60,1,1,Senior
589,"Gilinski, Mr. Eliezer",male,22,3,0,Adulto_Joven
590,"Murdlin, Mr. Joseph",male,33.60869082764939,3,0,Adulto_Joven
591,"Rintamaki, Mr. Matti",male,35,3,0,Adulto_Joven
592,"Stephenson, Mrs. Walter Bertram (Martha Eustis)",female,52,1,1,Adulto
593,"Elsbury, Mr. William James",male,47,3,0,Adulto
594,"Bourke, Miss. Mary",female,33.60869082764939,3,0,Adulto_Joven
595,"Chapman, Mr. John Henry",male,37,2,0,Adulto_Joven
596,"Van Impe, Mr. Jean Baptiste",male,36,3,0,Adulto_Joven
597,"Leitch, Miss. Jessie Wills",female,33.60869082764939,2,1,Adulto_Joven
598,"Johnson, Mr. Alfred",male,49,3,0,Adulto
599,"Boulos, Mr. Hanna",male,33.60869082764939,3,0,Adulto_Joven
600,"Duff Gordon, Sir. Cosmo Edmund (""Mr Morgan"")",male,49,1,1,Adulto
601,"Jacobsohn, Mrs. Sidney Samuel (Amy Frances Christy)",female,24,2,1,Adulto_Joven
602,"Slabenoff, Mr. Petco",male,33.60869082764939,3,0,Adulto_Joven
603,"Harrington, Mr. Charles H",male,33.60869082764939,1,0,Adulto_Joven
604,"Torber, Mr. Ernst William",male,44,3,0,Adulto
605,"Homer, Mr. Harry (""Mr E Haven"")",male,35,1,1,Adulto_Joven
606,"Lindell, Mr. Edvard Bengtsson",male,36,3,0,Adulto_Joven
607,"Karaic, Mr. Milan",male,30,3,0,Adulto_Joven
608,"Daniel, Mr. Robert Williams",male,27,1,1,Adulto_Joven
609,"Laroche, Mrs. Joseph (Juliette Marie Louise Lafargue)",female,22,2,1,Adulto_Joven
610,"Shutes, Miss. Elizabeth W",female,40,1,1,Adulto
611,"Andersson, Mrs. Anders Johan (Alfrida Konstantia Brogren)",female,39,3,0,Adulto_Joven
612,"Jardin, Mr. Jose Neto",male,33.60869082764939,3,0,Adulto_Joven
613,"Murphy, Miss. Margaret Jane",female,33.60869082764939,3,1,Adulto_Joven
614,"Horgan, Mr. John",male,33.60869082764939,3,0,Adulto_Joven
615,"Brocklebank, Mr. William Alfred",male,35,3,0,Adulto_Joven
616,"Herman, Miss. Alice",female,24,2,1,Adulto_Joven
617,"Danbom, Mr. Ernst Gilbert",male,34,3,0,Adulto_Joven
618,"Lobb, Mrs. William Arthur (Cordelia K Stanlick)",female,26,3,0,Adulto_Joven
619,"Becker, Miss. Marion Louise",female,4,2,1,Infante
620,"Gavey, Mr. Lawrence",male,26,2,0,Adulto_Joven
621,"Yasbeck, Mr. Antoni",male,27,3,0,Adulto_Joven
622,"Kimball, Mr. Edwin Nelson Jr",male,42,1,1,Adulto
623,"Nakid, Mr. Sahid",male,20,3,1,Adulto_Joven
624,"Hansen, Mr. Henry Damsgaard",male,21,3,0,Adulto_Joven
625,"Bowen, Mr. David John ""Dai""",male,21,3,0,Adulto_Joven
626,"Sutton, Mr. Frederick",male,61,1,0,Senior
627,"Kirkland, Rev. Charles Leonard",male,57,2,0,Adulto
628,"Longley, Miss. Gretchen Fiske",female,21,1,1,Adulto_Joven
629,"Bostandyeff, Mr. Guentcho",male,26,3,0,Adulto_Joven
630,"O'Connell, Mr. Patrick D",male,33.60869082764939,3,0,Adulto_Joven
631,"Barkworth, Mr. Algernon Henry Wilson",male,80,1,1,Senior
632,"Lundahl, Mr. Johan Svensson",male,51,3,0,Adulto
633,"Stahelin-Maeglin, Dr. Max",male,32,1,1,Adulto_Joven
634,"Parr, Mr. William Henry Marsh",male,33.60869082764939,1,0,Adulto_Joven
635,"Skoog, Miss. Mabel",female,9,3,0,Infante
636,"Davis, Miss. Mary",female,28,2,1,Adulto_Joven
637,"Leinonen, Mr. Antti Gustaf",male,32,3,0,Adulto_Joven
638,"Collyer, Mr. Harvey",male,31,2,0,Adulto_Joven
639,"Panula, Mrs. Juha (Maria Emilia Ojala)",female,41,3,0,Adulto
640,"Thorneycroft, Mr. Percival",male,33.60869082764939,3,0,Adulto_Joven
641,"Jensen, Mr. Hans Peder",male,20,3,0,Adulto_Joven
642,"Sagesser, Mlle. Emma",female,24,1,1,Adulto_Joven
643,"Skoog, Miss. Margit Elizabeth",female,2,3,0,Infante
644,"Foo, Mr. Choong",male,33.60869082764939,3,1,Adulto_Joven
645,"Baclini, Miss. Eugenie",female,0.75,3,1,Infante
646,"Harper, Mr. Henry Sleeper",male,48,1,1,Adulto
647,"Cor, Mr. Liudevit",male,19,3,0,Adolescente
648,"Simonius-Blumer, Col. Oberst Alfons",male,56,1,1,Adulto
649,"Willey, Mr. Edward",male,33.60869082764939,3,0,Adulto_Joven
650,"Stanley, Miss. Amy Zillah Elsie",female,23,3,1,Adulto_Joven
651,"Mitkoff, Mr. Mito",male,33.60869082764939,3,0,Adulto_Joven
652,"Doling, Miss. Elsie",female,18,2,1,Adolescente
653,"Kalvik, Mr. Johannes Halvorsen",male,21,3,0,Adulto_Joven
654,"O'Leary, Miss. Hanora ""Norah""",female,33.60869082764939,3,1,Adulto_Joven
655,"Hegarty, Miss. Hanora ""Nora""",female,18,3,0,Adolescente
656,"Hickman, Mr. Leonard Mark",male,24,2,0,Adulto_Joven
657,"Radeff, Mr. Alexander",male,33.60869082764939,3,0,Adulto_Joven
658,"Bourke, Mrs. John (Catherine)",female,32,3,0,Adulto_Joven
659,"Eitemiller, Mr. George Floyd",male,23,2,0,Adulto_Joven
660,"Newell, Mr. Arthur Webster",male,58,1,0,Adulto
661,"Frauenthal, Dr. Henry William",male,50,1,1,Adulto
662,"Badt, Mr. Mohamed",male,40,3,0,Adulto
663,"Colley, Mr. Edward Pomeroy",male,47,1,0,Adulto
664,"Coleff, Mr. Peju",male,36,3,0,Adulto_Joven
665,"Lindqvist, Mr. Eino William",male,20,3,1,Adulto_Joven
666,"Hickman, Mr. Lewis",male,32,2,0,Adulto_Joven
667,"Butler, Mr. Reginald Fenton",male,25,2,0,Adulto_Joven
668,"Rommetvedt, Mr. Knud Paust",male,33.60869082764939,3,0,Adulto_Joven
669,"Cook, Mr. Jacob",male,43,3,0,Adulto
670,"Taylor, Mrs. Elmer Zebley (Juliet Cummins Wright)",female,33.60869082764939,1,1,Adulto_Joven
671,"Brown, Mrs. Thomas William Solomon (Elizabeth Catherine Ford)",female,40,2,1,Adulto
672,"Davidson, Mr. Thornton",male,31,1,0,Adulto_Joven
673,"Mitchell, Mr. Henry Michael",male,70,2,0,Senior
674,"Wilhelms, Mr. Charles",male,31,2,1,Adulto_Joven
675,"Watson, Mr. Ennis Hastings",male,33.60869082764939,2,0,Adulto_Joven
676,"Edvardsson, Mr. Gustaf Hjalmar",male,18,3,0,Adolescente
677,"Sawyer, Mr. Frederick Charles",male,24.5,3,0,Adulto_Joven
678,"Turja, Miss. Anna Sofia",female,18,3,1,Adolescente
679,"Goodwin, Mrs. Frederick (Augusta Tyler)",female,43,3,0,Adulto
680,"Cardeza, Mr. Thomas Drake Martinez",male,36,1,1,Adulto_Joven
681,"Peters, Miss. Katie",female,33.60869082764939,3,0,Adulto_Joven
682,"Hassab, Mr. Hammad",male,27,1,1,Adulto_Joven
683,"Olsvigen, Mr. Thor Anderson",male,20,3,0,Adulto_Joven
684,"Goodwin, Mr. Charles Edward",male,14,3,0,Adolescente
685,"Brown, Mr. Thomas William Solomon",male,60,2,0,Senior
686,"Laroche, Mr. Joseph Philippe Lemercier",male,25,2,0,Adulto_Joven
687,"Panula, Mr. Jaako Arnold",male,14,3,0,Adolescente
688,"Dakic, Mr. Branko",male,19,3,0,Adolescente
689,"Fischer, Mr. Eberhard Thelander",male,18,3,0,Adolescente
690,"Madill, Miss. Georgette Alexandra",female,15,1,1,Adolescente
691,"Dick, Mr. Albert Adrian",male,31,1,1,Adulto_Joven
692,"Karun, Miss. Manca",female,4,3,1,Infante
693,"Lam, Mr. Ali",male,33.60869082764939,3,1,Adulto_Joven
694,"Saad, Mr. Khalil",male,25,3,0,Adulto_Joven
695,"Weir, Col. John",male,60,1,0,Senior
696,"Chapman, Mr. Charles Henry",male,52,2,0,Adulto
697,"Kelly, Mr. James",male,44,3,0,Adulto
698,"Mullens, Miss. Katherine ""Katie""",female,33.60869082764939,3,1,Adulto_Joven
699,"Thayer, Mr. John Borland",male,49,1,0,Adulto
700,"Humblen, Mr. Adolf Mathias Nicolai Olsen",male,42,3,0,Adulto
701,"Astor, Mrs. John Jacob (Madeleine Talmadge Force)",female,18,1,1,Adolescente
702,"Silverthorne, Mr. Spencer Victor",male,35,1,1,Adulto_Joven
703,"Barbara, Miss. Saiide",female,18,3,0,Adolescente
704,"Gallagher, Mr. Martin",male,25,3,0,Adulto_Joven
705,"Hansen, Mr. Henrik Juul",male,26,3,0,Adulto_Joven
706,"Morley, Mr. Henry Samuel (""Mr Henry Marshall"")",male,39,2,0,Adulto_Joven
707,"Kelly, Mrs. Florence ""Fannie""",female,45,2,1,Adulto
708,"Calderhead, Mr. Edward Pennington",male,42,1,1,Adulto
709,"Cleaver, Miss. Alice",female,22,1,1,Adulto_Joven
710,"Moubarek, Master. Halim Gonios (""William George"")",male,33.60869082764939,3,1,Adulto_Joven
711,"Mayne, Mlle. Berthe Antonine (""Mrs de Villiers"")",female,24,1,1,Adulto_Joven
712,"Klaber, Mr. Herman",male,33.60869082764939,1,0,Adulto_Joven
713,"Taylor, Mr. Elmer Zebley",male,48,1,1,Adulto
714,"Larsson, Mr. August Viktor",male,29,3,0,Adulto_Joven
715,"Greenberg, Mr. Samuel",male,52,2,0,Adulto
716,"Soholt, Mr. Peter Andreas Lauritz Andersen",male,19,3,0,Adolescente
717,"Endres, Miss. Caroline Louise",female,38,1,1,Adulto_Joven
718,"Troutt, Miss. Edwina Celia ""Winnie""",female,27,2,1,Adulto_Joven
719,"McEvoy, Mr. Michael",male,33.60869082764939,3,0,Adulto_Joven
720,"Johnson, Mr. Malkolm Joackim",male,33,3,0,Adulto_Joven
721,"Harper, Miss. Annie Jessie ""Nina""",female,6,2,1,Infante
722,"Jensen, Mr. Svend Lauritz",male,17,3,0,Adolescente
723,"Gillespie, Mr. William Henry",male,34,2,0,Adulto_Joven
724,"Hodges, Mr. Henry Price",male,50,2,0,Adulto
725,"Chambers, Mr. Norman Campbell",male,27,1,1,Adulto_Joven
726,"Oreskovic, Mr. Luka",male,20,3,0,Adulto_Joven
727,"Renouf, Mrs. Peter Henry (Lillian Jefferys)",female,30,2,1,Adulto_Joven
728,"Mannion, Miss. Margareth",female,33.60869082764939,3,1,Adulto_Joven
729,"Bryhl, Mr. Kurt Arnold Gottfrid",male,25,2,0,Adulto_Joven
730,"Ilmakangas, Miss. Pieta Sofia",female,25,3,0,Adulto_Joven
731,"Allen, Miss. Elisabeth Walton",female,29,1,1,Adulto_Joven
732,"Hassan, Mr. Houssein G N",male,11,3,0,Infante
733,"Knight, Mr. Robert J",male,33.60869082764939,2,0,Adulto_Joven
734,"Berriman, Mr. William John",male,23,2,0,Adulto_Joven
735,"Troupiansky, Mr. Moses Aaron",male,23,2,0,Adulto_Joven
